bank_id,pm_family,course,unit,section,destination,destination_group,destination_slot,retrieval_stage_or_scope,mastery_goal_id,evidence_point_id,summative_version,blueprint_slot_id,question_family_id,variation_mode,task_architecture,dok,learning_target,i_can,practice_standard,item_type,answer_type,security_level,estimated_time_sec,figure_files,figure_source,graph_tool_type,source_basis,notes
U1-S4-XP-Q01,AP/SCI,AP Calculus AB,1,1.4,Extra Practice,Extra Practice,Q01,current-section,U1-MG03,,,,U1-S4-P-COND,reasoning_shift,,2,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Interpretation Across Representations,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-XP-Q02,AP/SCI,AP Calculus AB,1,1.4,Extra Practice,Extra Practice,Q02,current-section,U1-MG03,,,,U1-S4-P-COND,reasoning_shift,,2,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Justification and Theorem Conditions,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-XP-Q03,AP/SCI,AP Calculus AB,1,1.4,Extra Practice,Extra Practice,Q03,current-section,U1-MG03,,,,U1-S4-P-COND,reasoning_shift,,2,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Notation and Mathematical Communication,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-XP-Q04,AP/SCI,AP Calculus AB,1,1.4,Extra Practice,Extra Practice,Q04,current-section,U1-MG03,,,,U1-S4-P-COND,reasoning_shift,,2,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Modeling,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-XP-Q05,AP/SCI,AP Calculus AB,1,1.4,Extra Practice,Extra Practice,Q05,current-section,U1-MG03,,,,U1-S4-P-PIECE,routine_procedural_structure,,2,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Interpretation Across Representations,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-XP-Q06,AP/SCI,AP Calculus AB,1,1.4,Extra Practice,Extra Practice,Q06,current-section,U1-MG03,,,,U1-S4-P-PIECE,routine_procedural_structure,,2,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Justification and Theorem Conditions,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-XP-Q07,AP/SCI,AP Calculus AB,1,1.4,Extra Practice,Extra Practice,Q07,current-section,U1-MG03,,,,U1-S4-P-PIECE,routine_procedural_structure,,2,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Notation and Mathematical Communication,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-XP-Q08,AP/SCI,AP Calculus AB,1,1.4,Extra Practice,Extra Practice,Q08,current-section,U1-MG03,,,,U1-S4-P-PIECE,routine_procedural_structure,,2,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Modeling,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-XP-Q09,AP/SCI,AP Calculus AB,1,1.4,Extra Practice,Extra Practice,Q09,current-section,U1-MG03,,,,U1-S4-P-CLASS,conceptual_reword,,2,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Interpretation Across Representations,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-XP-Q10,AP/SCI,AP Calculus AB,1,1.4,Extra Practice,Extra Practice,Q10,current-section,U1-MG03,,,,U1-S4-P-CLASS,conceptual_reword,,2,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Justification and Theorem Conditions,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-XP-Q11,AP/SCI,AP Calculus AB,1,1.4,Extra Practice,Extra Practice,Q11,current-section,U1-MG03,,,,U1-S4-P-CLASS,conceptual_reword,,2,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Notation and Mathematical Communication,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-XP-Q12,AP/SCI,AP Calculus AB,1,1.4,Extra Practice,Extra Practice,Q12,current-section,U1-MG03,,,,U1-S4-P-CLASS,conceptual_reword,,2,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Modeling,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-XP-Q13,AP/SCI,AP Calculus AB,1,1.4,Extra Practice,Extra Practice,Q13,current-section,U1-MG03,,,,U1-S4-P-THREE,conceptual_reword,,2,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Interpretation Across Representations,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-XP-Q14,AP/SCI,AP Calculus AB,1,1.4,Extra Practice,Extra Practice,Q14,current-section,U1-MG03,,,,U1-S4-P-THREE,conceptual_reword,,2,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Justification and Theorem Conditions,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-XP-Q15,AP/SCI,AP Calculus AB,1,1.4,Extra Practice,Extra Practice,Q15,current-section,U1-MG03,,,,U1-S4-P-THREE,conceptual_reword,,2,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Notation and Mathematical Communication,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-XP-Q16,AP/SCI,AP Calculus AB,1,1.4,Extra Practice,Extra Practice,Q16,current-section,U1-MG03,,,,U1-S4-P-ERROR,reasoning_shift,,2,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Modeling,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-XP-Q17,AP/SCI,AP Calculus AB,1,1.4,Extra Practice,Extra Practice,Q17,current-section,U1-MG03,,,,U1-S4-P-ERROR,reasoning_shift,,2,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Interpretation Across Representations,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-XP-Q18,AP/SCI,AP Calculus AB,1,1.4,Extra Practice,Extra Practice,Q18,current-section,U1-MG03,,,,U1-S4-P-ERROR,reasoning_shift,,2,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Justification and Theorem Conditions,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S5-XP-Q01,AP/SCI,AP Calculus AB,1,1.5,Extra Practice,Extra Practice,Q01,current-section,U1-MG04,,,,U1-S5-P-ASYM,routine_procedural_structure,,2,"Interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.","I can interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.",Justification and Theorem Conditions,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S5-XP-Q02,AP/SCI,AP Calculus AB,1,1.5,Extra Practice,Extra Practice,Q02,current-section,U1-MG04,,,,U1-S5-P-ASYM,routine_procedural_structure,,2,"Interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.","I can interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.",Notation and Mathematical Communication,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S5-XP-Q03,AP/SCI,AP Calculus AB,1,1.5,Extra Practice,Extra Practice,Q03,current-section,U1-MG04,,,,U1-S5-P-ASYM,routine_procedural_structure,,2,"Interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.","I can interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.",Modeling,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S5-XP-Q04,AP/SCI,AP Calculus AB,1,1.5,Extra Practice,Extra Practice,Q04,current-section,U1-MG04,,,,U1-S5-P-ASYM,routine_procedural_structure,,2,"Interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.","I can interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.",Analytical Strategy Selection,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S5-XP-Q05,AP/SCI,AP Calculus AB,1,1.5,Extra Practice,Extra Practice,Q05,current-section,U1-MG04,,,,U1-S5-P-INF,conceptual_reword,,2,"Interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.","I can interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.",Calculator and Non-Calculator Reasoning,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
