bank_id,course_family,unit,section,destination,destination_group,destination_slot,spiral_role,dok,learning_target,i_can,framework_alignment,item_type,answer_type,figure_files,source_basis,notes
U7-S5-ET-C-C02,MATH,7,7.5,exit_ticket_c,exit_ticket,et_c_c02,current,2,Model and interpret exponential growth and decay from differential equations in contextual situations.,"I can build exponential growth or decay models from proportional-rate relationships and interpret the sign, units, parameters, and solution behavior in context.",AP Topic 7.8,exponential_parameter_from_data,expression,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S5-ET-C-L01,MATH,7,7.5,exit_ticket_c,exit_ticket,et_c_l01,last,2,Use initial conditions to determine constants and produce particular solutions to separable differential equations.,I can retrieve recent learning.,AP Topic 7.8,particular_separable_implicit,expression,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S5-ET-C-M01,MATH,7,7.5,exit_ticket_c,exit_ticket,et_c_m01,mastery,1,Derivative and antiderivative relationships; algebraic manipulation; function notation; graph interpretation and units.,I can retrieve durable prerequisite learning.,AP Topic 7.8,function_notation_retrieval,numeric,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S1-PERF01,MATH,7,7.1,performance_future_task,performance,perf01,performance,3,Translate verbal rate relationships into differential equations and verify whether proposed functions satisfy a differential equation.,I can model verbal growth or change statements with differential equations and verify proposed solutions by checking the derivative relationship.,"AP Topics 7.1, 7.2",model_translation_audit,performance,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S2-PERF01,MATH,7,7.2,performance_future_task,performance,perf01,performance,4,"Sketch and interpret slope fields, connect local slope behavior to differential equations, and reason about solution curves graphically.","I can read local slopes from a slope field, match a field to a differential equation, and sketch or describe a solution curve through an initial point.","AP Topics 7.3, 7.4",slope_field_investigation,performance,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S3-PERF01,MATH,7,7.3,performance_future_task,performance,perf01,performance,3,"Solve separable differential equations by separating variables, integrating both sides, and managing constants of integration across equivalent solution forms.","I can separate variables correctly, integrate both sides, include constants, recognize possible lost equilibrium solutions, and compare equivalent implicit or explicit forms.",AP Topic 7.6,separation_audit,performance,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S4-PERF01,MATH,7,7.4,performance_future_task,performance,perf01,performance,4,Use initial conditions to determine constants and produce particular solutions to separable differential equations.,I can use an initial condition to select one member of a solution family and express the requested particular solution with an appropriate branch or form.,AP Topic 7.7,solution_family_study,performance,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S5-PERF01,MATH,7,7.5,performance_future_task,performance,perf01,performance,4,Model and interpret exponential growth and decay from differential equations in contextual situations.,"I can build exponential growth or decay models from proportional-rate relationships and interpret the sign, units, parameters, and solution behavior in context.",AP Topic 7.8,differential_model_performance,performance,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-FA-D1-01-V1,MATH,7,7.1,formative_assessment,formative,d1_01_v1,n-a,1,Translate verbal rate relationships into differential equations and verify whether proposed functions satisfy a differential equation.,I can model verbal growth or change statements with differential equations and verify proposed solutions by checking the derivative relationship.,"AP Topics 7.1, 7.2",de_translation_check,expression,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.","Eligibility: after Section 7.1. Formative family 1, version 1."
U7-FA-D1-01-V2,MATH,7,7.1,formative_assessment,formative,d1_01_v2,n-a,1,Translate verbal rate relationships into differential equations and verify whether proposed functions satisfy a differential equation.,I can model verbal growth or change statements with differential equations and verify proposed solutions by checking the derivative relationship.,"AP Topics 7.1, 7.2",de_translation_check,expression,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.","Eligibility: after Section 7.1. Formative family 1, version 2."
U7-FA-D1-01-V3,MATH,7,7.1,formative_assessment,formative,d1_01_v3,n-a,1,Translate verbal rate relationships into differential equations and verify whether proposed functions satisfy a differential equation.,I can model verbal growth or change statements with differential equations and verify proposed solutions by checking the derivative relationship.,"AP Topics 7.1, 7.2",de_translation_check,expression,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.","Eligibility: after Section 7.1. Formative family 1, version 3."
U7-FA-D1-01-V4,MATH,7,7.1,formative_assessment,formative,d1_01_v4,n-a,1,Translate verbal rate relationships into differential equations and verify whether proposed functions satisfy a differential equation.,I can model verbal growth or change statements with differential equations and verify proposed solutions by checking the derivative relationship.,"AP Topics 7.1, 7.2",de_translation_check,expression,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.","Eligibility: after Section 7.1. Formative family 1, version 4."
U7-FA-D1-01-V5,MATH,7,7.1,formative_assessment,formative,d1_01_v5,n-a,1,Translate verbal rate relationships into differential equations and verify whether proposed functions satisfy a differential equation.,I can model verbal growth or change statements with differential equations and verify proposed solutions by checking the derivative relationship.,"AP Topics 7.1, 7.2",de_translation_check,expression,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.","Eligibility: after Section 7.1. Formative family 1, version 5."
U7-FA-D1-01-V6,MATH,7,7.1,formative_assessment,formative,d1_01_v6,n-a,1,Translate verbal rate relationships into differential equations and verify whether proposed functions satisfy a differential equation.,I can model verbal growth or change statements with differential equations and verify proposed solutions by checking the derivative relationship.,"AP Topics 7.1, 7.2",de_translation_check,expression,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.","Eligibility: after Section 7.1. Formative family 1, version 6."
U7-FA-D1-01-V7,MATH,7,7.1,formative_assessment,formative,d1_01_v7,n-a,1,Translate verbal rate relationships into differential equations and verify whether proposed functions satisfy a differential equation.,I can model verbal growth or change statements with differential equations and verify proposed solutions by checking the derivative relationship.,"AP Topics 7.1, 7.2",de_translation_check,expression,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.","Eligibility: after Section 7.1. Formative family 1, version 7."
